train_rirs,eval_rirs,model,speech,noise,rir,noisy_snr,dnsmos_ovrl_e,dnsmos_sig_e,dnsmos_bak_e,dnsmos_p808_e,squim_mos_e,squim_stoi_e,squim_pesq_e,squim_sisdr_e,nisqa_mos_e,nisqa_noi_e,nisqa_dis_e,nisqa_col_e,nisqa_loud_e,stoi_n,dnsmos_ovrl_n,dnsmos_sig_n,dnsmos_bak_n,dnsmos_p808_n,squim_mos_n,squim_stoi_n,squim_pesq_n,squim_sisdr_n,nisqa_mos_n,nisqa_noi_n,nisqa_dis_n,nisqa_col_n,nisqa_loud_n,dnsmos_ovrl_i,dnsmos_sig_i,dnsmos_bak_i,dnsmos_p808_i,squim_mos_i,squim_stoi_i,squim_pesq_i,squim_sisdr_i,nisqa_mos_i,nisqa_noi_i,nisqa_dis_i,nisqa_col_i,nisqa_loud_i
recsourcedirectivity,none_headset,D05_mb_srcrec_NH_left,Track1_Headset/noisy/A1N8TKTLXV92QR_M_Fan_Regular_HS_Desk_Primary_fid32.wav,,,,3.2020785577556157,3.48047885768762,4.021689825354962,3.8958156,4.326447486877441,0.9538094401359558,3.1564278602600098,16.159866333007812,4.533434867858887,4.095533847808838,4.592747688293457,4.385315895080566,4.518287658691406,,2.888127635789954,3.609706571383518,3.119095265701356,3.5296123,3.440352439880371,0.9812172651290894,2.836956024169922,22.100826263427734,2.937046766281128,2.1581084728240967,4.3665452003479,4.120341777801514,3.2359094619750977,0.31395092196566177,-0.1292277136958977,0.9025945596536054,0.3662033,0.8860950469970703,-0.027407824993133545,0.3194718360900879,-5.940959930419922,1.5963881015777588,1.9374253749847412,0.22620248794555664,0.26497411727905273,1.2823781967163086
recsourcedirectivity,none_headset,D05_mb_srcrec_NH_left,Track1_Headset/noisy/A1N8TKTLXV92QR_M_Kitchen_Regular_HS_Desk_Primary_fid21.wav,,,,3.2764020926833877,3.545660541832973,4.036245097677116,4.0428343,4.2991719245910645,0.931168794631958,2.8684449195861816,15.402268409729004,4.681567192077637,4.209654331207275,4.64176607131958,4.461183071136475,4.598850727081299,,2.4574037526152552,3.5929439162142334,2.3263341324123923,3.2284358,2.7103471755981445,0.8689088821411133,1.3012964725494385,11.392199516296387,2.35657000541687,1.9984179735183716,4.285390853881836,3.987942695617676,3.5006234645843506,0.8189983400681324,-0.0472833743812604,1.709910965264724,0.8143985,1.58882474899292,0.06225991249084473,1.5671484470367432,4.010068893432617,2.3249971866607666,2.211236357688904,0.35637521743774414,0.47324037551879883,1.0982272624969482
recsourcedirectivity,none_headset,D05_mb_srcrec_NH_left,Track1_Headset/noisy/A1N8TKTLXV92QR_M_Kitchen_Regular_HS_Desk_Primary_fid2102.wav,,,,3.418376308187656,3.6986192720578956,4.061356190248233,3.975822,3.5353245735168457,0.9577229022979736,3.492865562438965,18.005084991455078,4.939873695373535,4.569478511810303,4.8431901931762695,4.625032424926758,4.77409553527832,,2.3844943623686157,3.621257207819262,2.205202976973951,3.343399,2.9861178398132324,0.917721152305603,1.6386845111846924,8.800150871276855,2.90282940864563,1.983577847480774,4.470648288726807,4.1761603355407715,3.849497079849243,1.0338819458190405,0.07736206423863345,1.8561532132742822,0.6324229,0.5492067337036133,0.040001749992370605,1.8541810512542725,9.204934120178223,2.0370442867279053,2.585900664329529,0.3725419044494629,0.44887208938598633,0.9245984554290771
recsourcedirectivity,none_headset,D05_mb_srcrec_NH_left,Track1_Headset/noisy/A1N8TKTLXV92QR_M_Kitchen_Regular_HS_Desk_Primary_fid25.wav,,,,3.1474861045653024,3.59983605957321,3.6812089206808123,4.3461013,4.339804649353027,0.9489384293556213,2.8973419666290283,16.2872257232666,4.370800495147705,3.8835558891296387,4.752488613128662,4.543936729431152,4.616715908050537,,2.148013879917979,3.4955263361254536,1.8692203457187289,3.4577746,4.068362712860107,0.9202882647514343,1.458036184310913,7.2121782302856445,2.27874493598938,1.96104896068573,4.433759689331055,4.069936275482178,3.3962924480438232,0.9994722246473233,0.10430972344775657,1.8119885749620834,0.88832664,0.2714419364929199,0.02865016460418701,1.4393057823181152,9.075047492980957,2.092055559158325,1.9225069284439087,0.3187289237976074,0.4740004539489746,1.2204234600067139
recsourcedirectivity,none_headset,D05_mb_srcrec_NH_left,Track1_Headset/noisy/A1N8TKTLXV92QR_M_Kitchen_Regular_HS_Desk_Primary_fid2502.wav,,,,3.261728228790229,3.5625538261460616,4.010165570009243,4.0218916,4.531519889831543,0.8988964557647705,2.2476632595062256,9.987738609313965,4.5895233154296875,3.7284061908721924,4.692880153656006,4.4538092613220215,4.65592098236084,,1.6478787842456804,2.963290325317137,1.5145891772727575,2.9143314,3.0917904376983643,0.7960720658302307,1.2254042625427246,-3.6451733112335205,1.7807908058166504,1.5299874544143677,3.637364387512207,3.2482564449310303,2.2679080963134766,1.6138494445445488,0.5992635008289247,2.495576392736486,1.1075602,1.4397294521331787,0.1028243899345398,1.022258996963501,13.632911920547485,2.808732509613037,2.1984187364578247,1.0555157661437988,1.2055528163909912,2.3880128860473633
recsourcedirectivity,none_headset,D05_mb_srcrec_NH_left,Track1_Headset/noisy/A1N8TKTLXV92QR_M_Kitchen_Regular_HS_Desk_Primary_fid3.wav,,,,3.283507594010086,3.5457356539101075,4.057005057399654,4.1842375,4.359589099884033,0.9538880586624146,2.96280574798584,17.416486740112305,4.633518218994141,4.107666492462158,4.733567714691162,4.462203502655029,4.54037618637085,,3.087884445073536,3.561732610499515,3.6312295394902856,3.9353654,4.416378021240234,0.980236828327179,2.628098487854004,21.31903648376465,3.4009387493133545,2.363527536392212,4.599449634552002,4.221475124359131,3.9083306789398193,0.19562314893655008,-0.015996956589407585,0.4257755179093685,0.24887204,-0.05678892135620117,-0.026348769664764404,0.33470726013183594,-3.9025497436523438,1.2325794696807861,1.7441389560699463,0.13411808013916016,0.24072837829589844,0.6320455074310303
recsourcedirectivity,none_headset,D05_mb_srcrec_NH_left,Track1_Headset/noisy/A1N8TKTLXV92QR_M_Kitchen_Regular_HS_Desk_Primary_fid32.wav,,,,3.4557212497679197,3.6931180398916776,4.158685535020753,4.0819874,4.306915283203125,0.9673035144805908,3.276371717453003,21.255477905273438,4.870606899261475,4.59878396987915,4.814400672912598,4.552592754364014,4.713366508483887,,2.85892606623664,3.6507499743627334,3.0126390860828804,3.701648,4.4550089836120605,0.9905840158462524,2.8211593627929688,21.556047439575195,3.4871976375579834,2.2729971408843994,4.585862636566162,4.255561828613281,3.9815337657928467,0.5967951835312797,0.04236806552894423,1.1460464489378728,0.38033938,-0.14809370040893555,-0.02328050136566162,0.4552123546600342,-0.3005695343017578,1.3834092617034912,2.325786828994751,0.22853803634643555,0.2970309257507324,0.73183274269104
recsourcedirectivity,none_headset,D05_mb_srcrec_NH_left,Track1_Headset/noisy/A1N8TKTLXV92QR_M_Munching_Regular_HS_Desk_Primary_fid1.wav,,,,3.2037123378303667,3.579982965096004,3.89817742943025,3.9765851,4.448723316192627,0.9381747841835022,2.8766560554504395,15.45273494720459,4.68966007232666,4.131104946136475,4.647622585296631,4.439137935638428,4.582800388336182,,2.8730675220060204,3.6199092487330757,3.043112837782673,3.434642,3.0838866233825684,0.9098436236381531,1.6201221942901611,7.9698333740234375,2.5899605751037598,1.9647427797317505,4.384812831878662,3.941976308822632,3.576606035232544,0.33064481582434624,-0.039926283637071514,0.8550645916475772,0.5419431,1.3648366928100586,0.02833116054534912,1.2565338611602783,7.482901573181152,2.0996994972229004,2.166362166404724,0.26280975341796875,0.4971616268157959,1.0061943531036377
recsourcedirectivity,none_headset,D05_mb_srcrec_NH_left,Track1_Headset/noisy/A1N8TKTLXV92QR_M_Munching_Regular_HS_Desk_Primary_fid102.wav,,,,3.4756849645159287,3.700399946220199,4.165104668137113,4.095412,4.31492805480957,0.9359270334243774,2.9774436950683594,16.052658081054688,4.798050880432129,4.33535623550415,4.714893817901611,4.52725887298584,4.679844379425049,,2.313219013573517,3.624407312831554,2.1208659787787556,3.6785147,4.329661846160889,0.8708636164665222,1.5678273439407349,6.423433303833008,2.7928435802459717,1.971714973449707,4.267611503601074,3.8536338806152344,3.395278215408325,1.1624659509424116,0.07599263338864493,2.0442386893583575,0.41689706,-0.01473379135131836,0.06506341695785522,1.4096163511276245,9.62922477722168,2.0052073001861572,2.3636412620544434,0.4472823143005371,0.6736249923706055,1.2845661640167236
recsourcedirectivity,none_headset,D05_mb_srcrec_NH_left,Track1_Headset/noisy/A1N8TKTLXV92QR_M_Munching_Regular_HS_Desk_Primary_fid2.wav,,,,3.320512902256166,3.6276718621586195,3.994478445722935,4.2870107,4.4225664138793945,0.9357020258903503,2.6718130111694336,13.591795921325684,4.77011251449585,4.431395053863525,4.677515983581543,4.5200276374816895,4.552562713623047,,2.725054421423287,3.5356499760919733,2.925315132477923,3.682946,2.9782941341400146,0.915686845779419,1.6656436920166016,11.169554710388184,3.0619518756866455,2.2386386394500732,4.361536026000977,4.019858360290527,3.349961042404175,0.5954584808328791,0.09202188606664619,1.0691633132450118,0.6040647,1.4442722797393799,0.020015180110931396,1.006169319152832,2.4222412109375,1.708160638809204,2.192756414413452,0.3159799575805664,0.5001692771911621,1.202601671218872
