train_rirs,eval_rirs,model,speech,noise,rir,noisy_snr,dnsmos_ovrl_e,dnsmos_sig_e,dnsmos_bak_e,dnsmos_p808_e,squim_mos_e,squim_stoi_e,squim_pesq_e,squim_sisdr_e,nisqa_mos_e,nisqa_noi_e,nisqa_dis_e,nisqa_col_e,nisqa_loud_e,stoi_n,dnsmos_ovrl_n,dnsmos_sig_n,dnsmos_bak_n,dnsmos_p808_n,squim_mos_n,squim_stoi_n,squim_pesq_n,squim_sisdr_n,nisqa_mos_n,nisqa_noi_n,nisqa_dis_n,nisqa_col_n,nisqa_loud_n,dnsmos_ovrl_i,dnsmos_sig_i,dnsmos_bak_i,dnsmos_p808_i,squim_mos_i,squim_stoi_i,squim_pesq_i,squim_sisdr_i,nisqa_mos_i,nisqa_noi_i,nisqa_dis_i,nisqa_col_i,nisqa_loud_i
recsourcedirectivity,none_speakerphone,D05_mb_srcrec_NH_left,Track2_Speakerphone/noisy/A100VV1V2XDQI7_M_Door_Near_Regular_SP_Mobile_Primary.wav,,,,3.2545221271965143,3.5086142633303443,4.154530008967201,3.967489,4.02370023727417,0.9691410660743713,3.2181477546691895,16.287755966186523,3.2932331562042236,3.925279378890991,3.4283878803253174,3.462282419204712,4.010526657104492,,2.599073650528159,3.3360871728845276,3.098892884277211,3.2730339,4.3456926345825195,0.9267654418945312,1.5256202220916748,4.703902244567871,2.556082010269165,3.416330337524414,3.543940305709839,2.766286849975586,3.493866205215454,0.6554484766683553,0.1725270904458167,1.0556371246899894,0.69445515,-0.3219923973083496,0.04237562417984009,1.6925275325775146,11.583853721618652,0.7371511459350586,0.5089490413665771,-0.11555242538452148,0.695995569229126,0.5166604518890381
recsourcedirectivity,none_speakerphone,D05_mb_srcrec_NH_left,Track2_Speakerphone/noisy/A100VV1V2XDQI7_M_Fan_Near_Regular_SP_Mobile_Primary.wav,,,,3.0310813295879058,3.2730590767773795,4.1139935954009,3.2290635,2.9682703018188477,0.8810049295425415,1.8883378505706787,9.601290702819824,2.632233142852783,4.069629669189453,3.4382827281951904,2.24763560295105,2.8667595386505127,,1.3774587534358413,2.05854665574726,1.529410619409195,2.5893843,2.604588747024536,0.7326107025146484,1.1053903102874756,-3.424328088760376,1.1182059049606323,1.0943574905395508,2.991971254348755,2.567221164703369,2.4402623176574707,1.6536225761520644,1.2145124210301197,2.584582975991705,0.6396792,0.3636815547943115,0.14839422702789307,0.7829475402832031,13.0256187915802,1.5140272378921509,2.9752721786499023,0.44631147384643555,-0.31958556175231934,0.426497220993042
recsourcedirectivity,none_speakerphone,D05_mb_srcrec_NH_left,Track2_Speakerphone/noisy/A100VV1V2XDQI7_M_InsideCar_Near_Regular_SP_Mobile_Primary.wav,,,,3.0655004241484813,3.391053917598069,3.8830133773391085,3.9827733,4.538893222808838,0.9599246978759766,2.8490848541259766,14.829625129699707,4.334962844848633,4.380294322967529,4.641604423522949,4.213712215423584,4.523680686950684,,2.1623476374060187,3.2970914018259454,2.162004974230338,2.818695,3.356616497039795,0.9566999077796936,2.2004799842834473,17.61019515991211,2.674548625946045,2.057053327560425,4.309429168701172,3.5933732986450195,3.193303108215332,0.9031527867424627,0.09396251577212356,1.7210084031087702,1.1640782,1.182276725769043,0.003224790096282959,0.6486048698425293,-2.7805700302124023,1.660414218902588,2.3232409954071045,0.33217525482177734,0.6203389167785645,1.3303775787353516
recsourcedirectivity,none_speakerphone,D05_mb_srcrec_NH_left,Track2_Speakerphone/noisy/A100VV1V2XDQI7_M_Street_Near_Regular_SP_Mobile_Primary.wav,,,,3.225181206628806,3.5022795931796593,4.060740515311952,4.0284023,4.357181549072266,0.9647751450538635,2.5222373008728027,12.103423118591309,4.338319301605225,4.010847091674805,4.473395347595215,4.383828639984131,4.510809898376465,,2.6735101418831024,3.421508611357546,3.009722705001781,3.5030797,3.180058002471924,0.8866315484046936,1.291964054107666,2.4085326194763184,2.8350837230682373,2.866913080215454,4.0366597175598145,3.48636531829834,2.8072621822357178,0.5516710647457037,0.08077098182211317,1.0510178103101713,0.5253227,1.1771235466003418,0.07814359664916992,1.2302732467651367,9.69489049911499,1.5032355785369873,1.1439340114593506,0.4367356300354004,0.897463321685791,1.703547716140747
recsourcedirectivity,none_speakerphone,D05_mb_srcrec_NH_left,Track2_Speakerphone/noisy/A100VV1V2XDQI7_M_Water_Near_Regular_SP_Mobile_Primary.wav,,,,3.111237950823112,3.423078914347838,4.016262519483994,3.6672425,4.114115238189697,0.9324807524681091,1.9502105712890625,12.895459175109863,3.5765209197998047,3.9273951053619385,4.102798938751221,3.750088930130005,3.7666518688201904,,2.0654263731195495,3.451851511899334,1.9200773143655494,2.5635026,4.005004405975342,0.8921433687210083,1.1526702642440796,7.0798187255859375,1.9018104076385498,1.2231507301330566,4.2726521492004395,3.7626211643218994,3.1684956550598145,1.0458115777035624,-0.02877259755149586,2.096185205118444,1.10374,0.10911083221435547,0.04033738374710083,0.7975403070449829,5.815640449523926,1.6747105121612549,2.704244375228882,-0.16985321044921875,-0.012532234191894531,0.598156213760376
recsourcedirectivity,none_speakerphone,D05_mb_srcrec_NH_left,Track2_Speakerphone/noisy/A12FTSX85NQ8N9_M_Creaky_Near_Regular_SP_Mobile_Primary.wav,,,,3.185656851455987,3.4697352403777084,4.054621537341296,3.8992822,4.144846439361572,0.9828586578369141,3.2342400550842285,26.5678768157959,4.388794898986816,4.317521572113037,4.398078918457031,4.19659948348999,4.462026596069336,,2.990189173577855,3.536166912793928,3.544551789486244,3.630857,4.157820224761963,0.9395605325698853,1.9081673622131348,17.868412017822266,3.8638412952423096,3.996884822845459,4.036055088043213,3.801750659942627,4.129764080047607,0.19546767787813168,-0.06643167241621972,0.5100697478550518,0.26842523,-0.012973785400390625,0.04329812526702881,1.3260726928710938,8.699464797973633,0.5249536037445068,0.3206367492675781,0.36202383041381836,0.3948488235473633,0.3322625160217285
recsourcedirectivity,none_speakerphone,D05_mb_srcrec_NH_left,Track2_Speakerphone/noisy/A12FTSX85NQ8N9_M_Fan_Near_Regular_SP_Mobile_Primary.wav,,,,3.322841031796275,3.583289720367685,4.096756601726811,4.1524243,4.102866172790527,0.9914494156837463,3.750108003616333,25.58859634399414,4.56693172454834,4.453529357910156,4.559689521789551,4.265535831451416,4.476963520050049,,3.2872690557606163,3.74831373061256,3.8180569018751136,3.560144,4.204663276672363,0.9892783164978027,2.7135009765625,19.071983337402344,3.4969639778137207,2.5686540603637695,4.005692481994629,4.003887176513672,3.9580819606781006,0.03557197603565854,-0.165024010244875,0.27869969985169707,0.5922804,-0.10179710388183594,0.0021710991859436035,1.036607027053833,6.516613006591797,1.0699677467346191,1.8848752975463867,0.5539970397949219,0.26164865493774414,0.5188815593719482
recsourcedirectivity,none_speakerphone,D05_mb_srcrec_NH_left,Track2_Speakerphone/noisy/A12FTSX85NQ8N9_M_Water_Near_Regular_SP_Mobile_Primary.wav,,,,2.9701002937353733,3.4006961558489346,3.626390888776757,3.8874197,3.3957793712615967,0.980983316898346,3.0859148502349854,21.790878295898438,4.550956726074219,4.191943645477295,4.351677894592285,4.167667865753174,4.372971534729004,,2.290849190007622,3.5301100962328227,2.0823534915258395,2.8260064,4.197393894195557,0.9622989296913147,1.5725815296173096,13.597640037536621,2.2360928058624268,1.5477173328399658,4.2276530265808105,3.8997273445129395,3.5365030765533447,0.6792511037277511,-0.1294139403838881,1.5440373972509174,1.0614133,-0.80161452293396,0.01868438720703125,1.5133333206176758,8.193238258361816,2.314863920211792,2.644226312637329,0.12402486801147461,0.2679405212402344,0.8364684581756592
recsourcedirectivity,none_speakerphone,D05_mb_srcrec_NH_left,Track2_Speakerphone/noisy/A16GH5GPKBX5GA_M_Chips_Far_Regular_SP_Desk_Primary.wav,,,,2.673129926284405,2.9898912839539715,4.038288221470332,3.8576968,3.001901626586914,0.9165913462638855,2.0247039794921875,12.083882331848145,3.0133092403411865,4.3245625495910645,4.187491416931152,3.2269654273986816,1.8617899417877197,,2.057027826692578,2.973316453785732,2.1194850451575786,2.3628032,3.001282215118408,0.7894207835197449,1.174086570739746,3.199286460876465,1.5274409055709839,1.4093611240386963,3.6693031787872314,2.182246446609497,2.0056800842285156,0.6161020995918269,0.016574830168239352,1.9188031763127538,1.4948936,0.0006194114685058594,0.12717056274414062,0.8506174087524414,8.88459587097168,1.4858683347702026,2.915201425552368,0.5181882381439209,1.0447189807891846,-0.1438901424407959
recsourcedirectivity,none_speakerphone,D05_mb_srcrec_NH_left,Track2_Speakerphone/noisy/A16GH5GPKBX5GA_M_Clatter_Near_Regular_SP_Desk_Primary.wav,,,,2.256740272197878,2.7056625872015205,3.851892453240878,3.5474732,3.4500880241394043,0.774247944355011,1.4367480278015137,3.9177815914154053,2.6351752281188965,4.128040790557861,3.9095726013183594,3.193178415298462,1.8211301565170288,,1.1603595778903253,1.3754984496276086,1.2623289983331907,2.320206,2.839787483215332,0.6219502091407776,1.1251347064971924,-3.1902365684509277,1.609239935874939,1.8052655458450317,3.7400262355804443,2.2777554988861084,1.8670463562011719,1.096380694307553,1.330164137573912,2.5895634549076876,1.2272673,0.6103005409240723,0.1522977352142334,0.3116133213043213,7.108018159866333,1.0259352922439575,2.3227752447128296,0.16954636573791504,0.9154229164123535,-0.045916199684143066
