train_rirs,eval_rirs,model,speech,noise,rir,noisy_snr,dnsmos_ovrl_e,dnsmos_sig_e,dnsmos_bak_e,dnsmos_p808_e,squim_mos_e,squim_stoi_e,squim_pesq_e,squim_sisdr_e,nisqa_mos_e,nisqa_noi_e,nisqa_dis_e,nisqa_col_e,nisqa_loud_e,stoi_n,dnsmos_ovrl_n,dnsmos_sig_n,dnsmos_bak_n,dnsmos_p808_n,squim_mos_n,squim_stoi_n,squim_pesq_n,squim_sisdr_n,nisqa_mos_n,nisqa_noi_n,nisqa_dis_n,nisqa_col_n,nisqa_loud_n,dnsmos_ovrl_i,dnsmos_sig_i,dnsmos_bak_i,dnsmos_p808_i,squim_mos_i,squim_stoi_i,squim_pesq_i,squim_sisdr_i,nisqa_mos_i,nisqa_noi_i,nisqa_dis_i,nisqa_col_i,nisqa_loud_i
DNS5,none_speakerphone,D00_DNS5,Track2_Speakerphone/noisy/A100VV1V2XDQI7_M_Door_Near_Regular_SP_Mobile_Primary.wav,,,,3.0786796430960517,3.395061782459016,3.9617584250604185,3.8802586,4.003897666931152,0.9613469839096069,2.703303813934326,15.031638145446777,3.4986376762390137,3.968047618865967,3.892662286758423,3.526733160018921,4.089720249176025,,2.599073650528159,3.3360871728845276,3.098892884277211,3.2730339,4.3456926345825195,0.9267654418945312,1.5256202220916748,4.703902244567871,2.556082010269165,3.416330337524414,3.543940305709839,2.766286849975586,3.493866205215454,0.4796059925678926,0.0589746095744883,0.8628655407832073,0.6072247,-0.3417949676513672,0.034581542015075684,1.1776835918426514,10.327735900878906,0.9425556659698486,0.5517172813415527,0.348721981048584,0.760446310043335,0.5958540439605713
DNS5,none_speakerphone,D00_DNS5,Track2_Speakerphone/noisy/A100VV1V2XDQI7_M_Fan_Near_Regular_SP_Mobile_Primary.wav,,,,2.942714331494258,3.1941565854227685,4.050503216124058,3.1418583,3.205747127532959,0.8737626075744629,1.8794686794281006,9.049694061279297,3.0314507484436035,4.011781692504883,3.8183844089508057,2.3874948024749756,3.4845287799835205,,1.3774587534358413,2.05854665574726,1.529410619409195,2.5893843,2.604588747024536,0.7326107025146484,1.1053903102874756,-3.424328088760376,1.1182059049606323,1.0943574905395508,2.991971254348755,2.567221164703369,2.4402623176574707,1.5652555780584165,1.1356099296755087,2.521092596714863,0.552474,0.6011583805084229,0.14115190505981445,0.774078369140625,12.474022150039673,1.9132448434829712,2.917424201965332,0.8264131546020508,-0.17972636222839355,1.0442664623260498
DNS5,none_speakerphone,D00_DNS5,Track2_Speakerphone/noisy/A100VV1V2XDQI7_M_InsideCar_Near_Regular_SP_Mobile_Primary.wav,,,,3.007972195620168,3.3716289066016873,3.8148644149197306,4.0384827,4.539796829223633,0.963175356388092,2.839686632156372,16.06330108642578,4.432355880737305,4.427530765533447,4.654029846191406,4.297305583953857,4.516525745391846,,2.1623476374060187,3.2970914018259454,2.162004974230338,2.818695,3.356616497039795,0.9566999077796936,2.2004799842834473,17.61019515991211,2.674548625946045,2.057053327560425,4.309429168701172,3.5933732986450195,3.193303108215332,0.8456245582141495,0.07453750477574195,1.6528594406893924,1.2197876,1.183180332183838,0.0064754486083984375,0.6392066478729248,-1.5468940734863281,1.7578072547912598,2.3704774379730225,0.3446006774902344,0.7039322853088379,1.3232226371765137
DNS5,none_speakerphone,D00_DNS5,Track2_Speakerphone/noisy/A100VV1V2XDQI7_M_Street_Near_Regular_SP_Mobile_Primary.wav,,,,3.1223415621454653,3.4114761336574957,4.028877956673206,4.068583,4.414073944091797,0.972697913646698,2.5671491622924805,15.738993644714355,4.483449935913086,4.237046241760254,4.583310127258301,4.390617370605469,4.492237567901611,,2.6735101418831024,3.421508611357546,3.009722705001781,3.5030797,3.180058002471924,0.8866315484046936,1.291964054107666,2.4085326194763184,2.8350837230682373,2.866913080215454,4.0366597175598145,3.48636531829834,2.8072621822357178,0.4488314202623629,-0.010032477700050446,1.019155251671425,0.56550336,1.234015941619873,0.0860663652420044,1.2751851081848145,13.330461025238037,1.6483662128448486,1.3701331615447998,0.5466504096984863,0.9042520523071289,1.6849753856658936
DNS5,none_speakerphone,D00_DNS5,Track2_Speakerphone/noisy/A100VV1V2XDQI7_M_Water_Near_Regular_SP_Mobile_Primary.wav,,,,3.231835443381232,3.501781227994304,4.124963321492386,3.7349522,4.3781232833862305,0.9402546882629395,2.0832712650299072,14.028544425964355,3.7775869369506836,4.078678607940674,4.282767295837402,3.9084949493408203,3.953853130340576,,2.0654263731195495,3.451851511899334,1.9200773143655494,2.5635026,4.005004405975342,0.8921433687210083,1.1526702642440796,7.0798187255859375,1.9018104076385498,1.2231507301330566,4.2726521492004395,3.7626211643218994,3.1684956550598145,1.1664090702616825,0.0499297160949701,2.204886007126836,1.1714497,0.37311887741088867,0.04811131954193115,0.9306010007858276,6.948725700378418,1.8757765293121338,2.855527877807617,0.01011514663696289,0.1458737850189209,0.7853574752807617
DNS5,none_speakerphone,D00_DNS5,Track2_Speakerphone/noisy/A12FTSX85NQ8N9_M_Creaky_Near_Regular_SP_Mobile_Primary.wav,,,,3.3665800745871564,3.594655333234287,4.184280346896332,4.065307,4.166173934936523,0.9896794557571411,3.2276253700256348,26.892635345458984,4.165834426879883,4.1916680335998535,4.096921443939209,3.9561026096343994,4.291836738586426,,2.990189173577855,3.536166912793928,3.544551789486244,3.630857,4.157820224761963,0.9395605325698853,1.9081673622131348,17.868412017822266,3.8638412952423096,3.996884822845459,4.036055088043213,3.801750659942627,4.129764080047607,0.37639090100930117,0.05848842044035907,0.6397285574100882,0.43445015,0.008353710174560547,0.05011892318725586,1.3194580078125,9.024223327636719,0.30199313163757324,0.19478321075439453,0.060866355895996094,0.15435194969177246,0.16207265853881836
DNS5,none_speakerphone,D00_DNS5,Track2_Speakerphone/noisy/A12FTSX85NQ8N9_M_Fan_Near_Regular_SP_Mobile_Primary.wav,,,,3.397251551909642,3.624091574650013,4.164578472192489,4.1045303,3.6058359146118164,0.9919660091400146,3.8118975162506104,25.67532730102539,4.588470458984375,4.462341785430908,4.682406902313232,4.33841609954834,4.499162197113037,,3.2872690557606163,3.74831373061256,3.8180569018751136,3.560144,4.204663276672363,0.9892783164978027,2.7135009765625,19.071983337402344,3.4969639778137207,2.5686540603637695,4.005692481994629,4.003887176513672,3.9580819606781006,0.10998249614902544,-0.12422215596254693,0.3465215703173756,0.5443864,-0.5988273620605469,0.002687692642211914,1.0983965396881104,6.603343963623047,1.0915064811706543,1.8936877250671387,0.6767144203186035,0.33452892303466797,0.5410802364349365
DNS5,none_speakerphone,D00_DNS5,Track2_Speakerphone/noisy/A12FTSX85NQ8N9_M_Water_Near_Regular_SP_Mobile_Primary.wav,,,,3.0307496342717717,3.409869682581261,3.7542298355437893,3.9889615,3.756166696548462,0.9834020137786865,3.350930690765381,21.888935089111328,4.7218451499938965,4.219844341278076,4.454567909240723,4.287285327911377,4.428508281707764,,2.290849190007622,3.5301100962328227,2.0823534915258395,2.8260064,4.197393894195557,0.9622989296913147,1.5725815296173096,13.597640037536621,2.2360928058624268,1.5477173328399658,4.2276530265808105,3.8997273445129395,3.5365030765533447,0.7399004442641495,-0.1202404136515618,1.6718763440179498,1.162955,-0.4412271976470947,0.021103084087371826,1.7783491611480713,8.291295051574707,2.4857523441314697,2.6721270084381104,0.2269148826599121,0.3875579833984375,0.892005205154419
DNS5,none_speakerphone,D00_DNS5,Track2_Speakerphone/noisy/A16GH5GPKBX5GA_M_Chips_Far_Regular_SP_Desk_Primary.wav,,,,2.657988561994129,3.0255752202801864,3.945589642457687,3.82293,3.2573580741882324,0.9250118732452393,2.231186628341675,11.296133995056152,3.00053071975708,4.2082390785217285,4.159365653991699,3.0965487957000732,2.20454740524292,,2.057027826692578,2.973316453785732,2.1194850451575786,2.3628032,3.001282215118408,0.7894207835197449,1.174086570739746,3.199286460876465,1.5274409055709839,1.4093611240386963,3.6693031787872314,2.182246446609497,2.0056800842285156,0.6009607353015509,0.05225876649445427,1.8261045973001084,1.4601269,0.2560758590698242,0.13559108972549438,1.0571000576019287,8.096847534179688,1.4730898141860962,2.7988779544830322,0.4900624752044678,0.9143023490905762,0.1988673210144043
DNS5,none_speakerphone,D00_DNS5,Track2_Speakerphone/noisy/A16GH5GPKBX5GA_M_Clatter_Near_Regular_SP_Desk_Primary.wav,,,,2.341433228069512,2.7778685511807675,3.840632512838189,3.618918,3.599067449569702,0.7649813294410706,1.3456213474273682,3.140632390975952,3.1573288440704346,3.89764142036438,4.181334495544434,3.401153564453125,2.071551561355591,,1.1603595778903253,1.3754984496276086,1.2623289983331907,2.320206,2.839787483215332,0.6219502091407776,1.1251347064971924,-3.1902365684509277,1.609239935874939,1.8052655458450317,3.7400262355804443,2.2777554988861084,1.8670463562011719,1.1810736501791868,1.4023701015531589,2.5783035145049986,1.298712,0.7592799663543701,0.14303112030029297,0.22048664093017578,6.33086895942688,1.5480889081954956,2.092375874519348,0.44130825996398926,1.1233980655670166,0.20450520515441895
DNS5,none_speakerphone,D00_DNS5,Track2_Speakerphone/noisy/A16GH5GPKBX5GA_M_Door_Far_Regular_SP_Desk_Primary.wav,,,,2.7133885001778397,3.090717368587233,3.9976042950511035,3.5275414,3.236678123474121,0.8700291514396667,2.138118028640747,10.151679992675781,2.9392168521881104,4.12971830368042,4.2299981117248535,3.2360260486602783,2.1625964641571045,,1.9752258308118884,2.9653881273602427,2.1560837156000106,2.4547598,3.132193088531494,0.6831161975860596,1.2286901473999023,4.08961296081543,2.1748526096343994,1.6022815704345703,4.377312660217285,3.552492380142212,2.7583229541778564,0.7381626693659513,0.12532924122699018,1.841520579451093,1.0727816,0.10448503494262695,0.18691295385360718,0.9094278812408447,6.062067031860352,0.7643642425537109,2.5274367332458496,-0.14731454849243164,-0.3164663314819336,-0.595726490020752
